index	1	2	3	4	5	6	7	8
bcALLC	33.88344695833956	168.24385959772596	193.36734987790808	6.651220512510205	57.853758962805784	34.84417664230814	40.73291827086746	171.2148140901154
bcBIMG	219.86874099840247	182.79186570311558	67.71436577667617	2.913062069306958	51.333297598304554	0.0	282.63211843237696	230.19954367956217
bcFCNC	0.0	291.63957468408654	33.31506438621383	0.8743038118018397	31.46454676809582	33.27544989779018	115.73925005029999	284.91057171448597
bcFXOW	47.81139501036591	148.86978120582913	82.42621025184484	0.8698359633340002	3.883619806864271	0.0	15.591152039396924	479.7078171117215
bcEOBK	0.0	934.1004539742719	0.0	0.0	0.0	0.0	0.0	0.0
bcDNPH	3.0412029821329223	648.0828464490007	13.683873212938568	3.9496062207259075	54.21823235305717	0.0	70.93863768804593	0.0
bcCCGX	49.481979177059124	172.55292007479272	77.4723419377092	0.0	20.873560841939852	33.94851690579037	125.21354419313678	242.05271940527186
bcGSVZ	36.58639380528711	676.1614827026335	0.0	4.952969394045744	2.689939089386804	30.067081808700657	21.08697762970816	0.0
bcEELC	8.753054094517438	267.02924569715253	112.1404110159474	7.6997589534434745	36.63052849378926	40.29923446557505	2.544197651860796	266.36555368364077
bcDGHW	228.24096893821218	0.0	995.5134926695155	6.895377801480852	0.0	71.40946294517893	43.07163719008024	40.70538084183583
bcEQFS	25.218097221808325	377.2432147953446	162.51156178095914	9.416938069598713	34.92046211895845	7.560265530383402	5.244373067720538	38.872322715293585
bcEHDA	0.0	313.9231998382993	112.3014230714423	4.745258147510792	50.40546485242116	6.457510079107129	52.33382846361019	223.12577034471252
bcGKGZ	0.0	266.1912586058543	80.63900611156765	12.572536916744212	28.81387563850382	41.64178835638221	186.30421321608782	96.58725612114065
bcHXVA	15.390491603495777	403.5000458233813	182.3926840400506	3.858083523406925	4.285615465264417	4.267415767391566	16.81062480907157	3.2321796279730832
bcFXWA	6.31135989458407	233.99168489810992	59.38139666400304	4.968999860980973	17.647264799091985	20.883558769841777	162.5685933888694	188.89814785222896
bcHZXW	383.03421936932943	238.18272190462847	0.0	12.3868452199863	0.0	0.0	659.8478894898653	0.0
bcANBD	124.60463584056335	1.0014700306233266	0.0	0.0	0.0	352.67399412276666	442.20767308279244	0.0
bcHGGS	250.34352078435495	46.430683916988926	12.08435319586945	6.87779465875184	528.293054658047	529.5961862995063	15.664472853454615	22.47423498521292
bcFDSB	0.6397109506675911	720.756198219496	0.0	3.4837295633194443	0.0	0.0	18.389347559284523	32.237007584177796
bcDUIH	1.1544201152184652	0.0	0.0	471.9747733073471	96.40060738106607	735.2881558098713	468.03451018519405	0.0
bcCMPO	0.0	184.6336211481341	36.55150987763989	1.9395574841538612	36.46123462037653	7.481720810359245	178.14424420764905	335.0825006555399
bcFVZH	12.473919987782875	294.1558200015638	83.6364026351074	4.131520564383512	61.71530067070121	31.165454033496996	31.33551495057284	147.65368763783528
bcESYU	49.47274690974374	298.48122564954485	196.85570300250467	18.019090123881934	1.484431159356551	36.27971533024784	45.12793891948227	59.54543056993197
bcDCPA	0.0	631.0828802204669	9.015578378392078	0.0	0.0	0.0	25.202384421190885	0.0
bcBHJT	0.0	223.3376467932412	78.81275710682537	10.743442939130283	9.462907927649141	27.000122809981004	336.27056406219174	128.94395239071915
bcHNDU	304.7214719618691	50.89550673595406	0.0	29.580983308377913	0.0	22.282104718846725	816.3403370754145	99.64115109094558
bcDRBF	0.0	54.794807781733546	0.0	1.4270181069924273	0.0	551.639470170112	0.0	18.700654920628832
bcGMEF	26.12402819775064	117.67760139105074	75.11466762690628	0.0	0.0	57.69924030063491	37.18843956236467	497.7951941617492
bcEXCM	6.438781158143973	280.8380085674344	208.79843575128888	5.724418421253357	35.82895147629659	50.33562878073673	17.121007444513218	144.76402442376292
bcGQJU	0.0	614.7183561429987	35.55884229457958	2.4500039811767005	0.0	9.437809060842973	25.671626687306716	0.0
bcHNBX	0.0	51.72689566601898	0.0	3.9302357072681233	0.0	540.0670947416334	1.9773600951010284	16.922927839935934
bcIFMH	6.386256431030309	12.321458934903745	0.0	0.0	542.1233096343027	33.008320127990636	20.57343105052475	449.24799694224436
bcAPEZ	34.478370823035064	195.28437389790528	108.17387040474968	4.087335529045091	456.628276377504	61.83779644841588	0.0	60.55200893383713
bcEJYS	0.0	8.58665286138076	0.0	11.43909711834666	5.161817751902191	0.0	139.23133931956622	636.0257621474093
bcAPDJ	15.23312337625764	176.7837535083927	79.4913624372087	9.709340019081372	31.528453896512005	58.81687441034847	25.287631882498165	287.2550134083499
bcAMGS	0.0	36.69395444491345	0.0	0.0	0.0	587.7272917349037	0.0	6.299684817099917
bcBFSC	0.0	129.52068557089393	25.593941188456064	8.725110602352515	216.25191510872722	24.72230919411202	131.34565370874023	307.02105803249447
bcBKQQ	0.0	29.17772221138846	0.0	0.0	0.0	583.884840735892	0.0	19.964725332562004
bcGCVF	83.96151988745333	65.94175425029005	15.044249385001024	3.2951138325852787	316.51880160591276	125.95270807298311	511.7303832322827	11.036148409200054
bcIEUX	0.0	0.0	0.0	0.0	0.0	510.9710826384181	237.8064286062762	0.0
bcEAFT	26.194421006586595	586.4576897287018	29.353802664666865	7.277524545402504	0.0	0.0	11.977214450172115	0.0
bcHGLL	0.0	307.51230093117357	188.0084714406409	0.0	51.34373429482017	0.0	0.0	119.84592853413965
bcAPEL	8.40972468960545	1.593569792654764	0.0	2.4877689288773874	0.0	527.0410818226281	11.610040452886375	10.001259690641366
bcGVJR	21.751112084635693	202.56044747966916	83.75773009047307	4.460526957536194	6.524429247646267	44.6384357934081	0.21359863572091684	197.95322072566927
bcFGFQ	55.13060266831559	21.86519758921151	47.545455539380754	23.69140738504232	30.7245935181679	165.99737441181063	109.73606273643948	452.53213764956337
bcCGTE	0.0	530.8354659971492	63.62873643459688	2.011430643391093	1.4925317217826313	14.230542508561799	8.128757287893482	0.0
bcDXSP	0.0	135.6824946033919	12.374613420563906	0.0	0.5583894114251525	0.0	14.966728063070816	514.025081633416
bcFWBP	0.0	549.1813780823956	0.0	200.28205644106077	0.0	0.0	0.0	0.0
bcIFAK	0.0	151.38114738110943	0.0	0.0	22.077184714709137	41.430561279279644	7.473283643190832	431.30024403378263
bcGZPI	0.0	416.89344186612436	20.413223806445547	3.6820270438374783	320.42489735604494	31.46954901246797	71.38486457224012	0.0
bcAICN	0.0	213.48168980784874	22.657827545680203	6.1796649208501675	176.09964240843712	60.29215479219424	43.23653447619843	204.82130959591257
bcAERR	0.0	265.16206863632914	81.23468229817851	1.5348215149955327	30.22397030728647	16.69396386358253	17.31581630533176	89.99103985644693
bcEKSB	86.67284790416232	205.0126874111634	79.5845164531082	4.284977435279082	0.0	0.0	37.77406534124563	430.20484047363067
bcAQOG	0.0	167.8433090768103	64.0869153161824	4.22193626073077	0.0	11.406863195243325	11.772604961122795	336.1897699296645
bcHPNK	0.0	199.50100731507004	21.99576035458365	0.0	39.45536958930079	0.0	211.50930651578773	209.87789777710597
bcFQQU	1.8742139943509564	201.61824826758584	0.0	0.5759445826195143	26.836827727832656	3.0510511490505015	125.745105133165	340.8446953743349
bcGYJZ	0.0	452.12712562522654	0.0	0.0	0.0	0.0	0.0	251.50593907395415
bcANGG	0.5042761929537739	500.76583413032535	92.23797819622847	0.0	2.649865262857745	8.515938489404949	15.181817025423664	0.0
bcHSXI	0.0	212.46930761921806	73.96957765963695	1.3632509940090505	187.13897043967108	67.3668202622424	49.011612046821504	87.88251872574024
bcHWXG	0.0	37.989250118400996	0.0	0.0	0.0	566.1035973396688	0.0	65.02048425812636
bcGLQC	0.0	44.147370508520474	0.0	3.7560134578230895	0.0	0.0	0.0	658.189534565071
bcDRHJ	86.59190680356822	21.639040104869455	52.63732973083701	0.0	23.846222053685764	690.1481630910986	0.0	0.0
bcDSIC	0.44395657848150294	523.7380516063349	0.0	7.1531435939508645	0.0	22.72369243568598	140.0231833070029	0.0
bcHQZY	0.0	37.16794961169917	0.0	0.0	0.0	656.7268168439999	0.0	0.0
bcAQNN	5.984021378089997	100.83156692804747	21.136501751409035	4.628465046264638	0.0	2.6874595820491844	29.050943780473187	474.0183201123943
bcFWTL	5.233790004537972	22.031710536521565	148.32100788480545	9.339259046815501	24.25417898649955	113.35761202830358	583.1070334393942	12.83162977581979
bcIEJR	0.0	239.42263157680347	75.65226616332662	6.330268220238295	18.25007935956745	30.721641336350867	37.665358773911116	150.23479916150362
bcFIIN	16.73394267489581	291.16586135758837	119.61890827538605	8.22656827948196	45.793848955595266	20.34653197461175	5.329122452766608	105.49616685260608
bcIJYH	0.0	26.968230149656048	0.0	0.0	0.0	553.8623109360079	4.789236577980369	0.0
bcFFZZ	0.0	1.2051012684394875	0.0	9.244546368030734	0.0	560.8502722789615	0.0	2.001399063226866
bcGXWB	0.0	23.90061835780167	12.72199308045038	6.200441877490425	141.15458427905463	108.2521337804027	158.36122687354947	349.53848427078395
bcAKNE	8.201658099004547	270.54571543154316	153.88793099468094	3.956656984523823	39.78991028364203	44.100051819299836	14.791772147988363	34.6648547177936
bcIHVM	6.993382881830981	653.8929304593687	0.0	1.2583693618075305	0.0	0.0	0.0	0.0
bcGQKZ	29.147504351865948	20.944462227753753	0.4876648986687602	2.112110529774368	359.59422949131414	42.50342106614847	499.4830327604904	23.317119963337866
bcGEEU	0.0	86.81131929754788	52.981309473718284	0.0	24.256655167182664	6.9336000819478345	25.31315788553454	431.0237029065234
bcAPBI	48.31194991322153	58.552235281100415	54.41563551627463	4.350781058661637	0.0	0.010448380451756735	88.7300134663228	466.54785348699625
bcCNPW	741.6184078444896	0.0	0.0	0.0	604.8947556620204	0.0	0.0	0.0
bcHNKD	3.9414400099667835	266.640092398301	88.91490360854272	7.478905405307727	0.0	5.404477200689205	23.19946585617451	95.40503816945682
bcAEEB	0.0	516.7379146161373	0.0	0.0	21.17131373724402	0.0	0.0	25.95810584566698
bcDJYI	11.064675243257943	260.2287522086204	75.32255595703604	7.591863889634262	9.645560817038875	25.767611457232498	20.923568041507792	135.23362251145178
bcHEDX	171.71404735939464	16.916160613804742	0.0	0.0	595.411709384472	0.0	198.6582795521537	10.320708771616264
bcIJRB	6.514735512175408	352.40511570529804	178.59098635392576	15.048076393509316	3.600237881445101	13.993993589494359	16.43546818803346	26.58840673193481
bcDJLC	21.351131324555947	0.0	0.0	0.0	0.0	452.2488562253407	329.91079583493325	0.0
bcAKEL	69.9350864509845	204.68188277058445	121.05587721635553	0.0	198.98101571172901	144.8444820442758	18.381179779328065	1.9229501699322336
bcDNGQ	0.0	0.0	0.0	0.0	0.0	653.8620419719872	0.0	0.0
bcEKYS	377.9990485279885	81.12764353714665	31.689596327506976	16.084425563816545	138.09744880571745	0.0	166.72679123699908	68.5422837722022
bcDSXK	0.0	191.30320395610352	0.0	2.8721174505520484	730.7378091176137	0.0	0.0	42.87098197728698
bcDQRH	0.0	155.50549261175362	10.98547810418454	1.5554244899882828	37.77456496466538	8.601443245818139	95.11064690884909	375.4820754830438
bcGURC	55.834431793519705	449.3372215674585	0.0	0.0	0.0	0.0	118.73298830403353	20.42178839016255
bcHJJQ	0.0	271.34979927530543	102.11856966581361	23.691759318632172	12.343928412193241	29.236799036771437	16.360688413918997	38.36701396677276
bcCXYO	127.31582055581184	81.02316505703075	40.32381133704395	9.38888800308465	735.635584153252	1.719912665487299	0.6950491972353877	48.270974273434796
bcHFEP	14.17430102565953	192.3898600273208	85.7431164988154	17.38167763081842	35.59124213392653	0.0	29.192221383323297	163.68511525969953
bcIDAF	0.0	311.2803792183642	134.87529009557107	12.95413696636717	22.447664638404902	15.778910923133678	21.560988722170574	42.81447028869344
bcGXPY	0.0	0.0	0.0	2.9358758540583425	994.7619673493909	0.0	64.90869244300855	0.0
bcEZTN	0.0	189.6453267126945	69.39403818591802	14.24475569148922	18.768114014628296	102.55994732608181	8.184676781664775	164.85503950092848
bcHRFB	0.0	298.39675211388857	102.91628172115402	14.376011057559209	40.61093237272141	10.313195718697544	0.0	75.31945722590132
bcFDKS	82.16614639931235	25.60056430851425	0.0	0.0	0.0	346.92802141894873	185.47290610185306	0.0
bcATJX	387.2973389601145	0.0	2.0915616140404154	0.0	757.4179266822732	0.0	0.0	0.0
bcGKJQ	0.0	544.3044579932689	0.0	0.0	0.0	5.731093494399748	0.0	0.0
bcGYNN	15.506516172941206	432.38187041580346	0.0	0.0	45.5516545178455	112.56185650334486	22.019706698367074	55.93018771963634
bcBLWG	0.0	536.6467809884073	17.928962604773798	0.0	0.0	26.856215747864407	5.834355712617992	0.0
bcHMZW	0.0	0.0	0.0	0.0	0.0	400.73325244000944	0.0	9.71581757473135
bcDRIF	0.0	0.0	1340.4279071239448	0.0	0.0	0.0	0.0	64.15223048543864
bcBUZZ	14.977333053463632	0.0	771.2399908326577	0.0	0.0	214.8303787397807	5.651110773600954	0.0
bcBIQX	0.37902494269102527	514.0442462583829	0.0	6.030266014750525	0.0	9.785957360808187	32.338210255775145	3.1805204036778942
bcEEDC	0.0	52.60445566669208	0.0	0.0	0.0	11.10993729050207	0.0	513.7491466079604
bcABZF	176.70528889749744	0.0	0.0	0.0	412.7345289775645	57.55049352196053	436.14456065829063	0.0
bcCQZV	18.736501816568516	538.6192419829788	0.0	0.0	0.0	0.0	1.6895973592966316	0.0
bcGSXA	0.0	0.0	0.0	3.0105487059952782	0.0	0.0	0.0	751.9335934725943
bcCEGR	2.6619756263539727	133.1932963120229	0.0	0.0	57.06455287598166	2.33499332537181	0.0	350.6009825198748
bcHRYT	29.482087176229108	23.338409771908182	0.0	0.0	0.0	0.44014281901056884	787.7308436277812	32.31853474891541
bcBCUU	0.5690059891388244	160.85584754485333	36.85382434535487	13.37564679449355	12.456913404152113	0.0	15.9073802718454	332.23212354833555
bcGPIP	0.0	26.216036521089666	0.0	0.0	0.0	452.27361967286123	0.0	0.0
bcEKQV	0.0	52.65834376066943	0.0	0.0	0.0	507.4067755084908	0.0	0.0
bcDQZQ	0.0	117.83780411678138	0.0	0.0	32.07600651322924	14.303511954955026	0.0	466.18894271973323
bcDMRJ	167.40791094367594	20.500455407250755	56.24946486953722	0.0	260.2379628679066	71.55125276905416	242.73260931004256	33.43717923640891
bcHPTA	5.335135977657459	281.1396904495969	124.32934173271683	130.37447270600393	0.0	0.0	15.551908928548476	66.98267025526552
bcBINK	4.461198665794157	80.01412355611333	407.9167469097066	2.1219896933436	24.385402940557935	23.106692769296586	135.52993043201405	31.089892708934983
bcDUMH	57.89317897397493	5.569767036292117	7.093956237670858	8.424294004486695	496.3071931872335	63.921534651023656	314.0231033071911	5.111867511050846
bcEMUO	25.200518438577415	128.68902336184163	11.636814187754403	0.0	0.0	7.599765285222546	118.7378039228855	268.60126457865744
bcFOQY	44.495696107367586	23.35628160461612	6.544738852551135	0.0	106.4541562449688	0.0	7.4098692827281365	475.47921752955904
bcEOBV	0.0	110.37676429083183	16.680203451069406	0.0	4.609723904788942	12.78636607606581	0.0	450.45444297330533
bcIITG	232.11516770191574	0.0	0.0	0.0	129.4829576528729	0.0	41.54548917406836	400.1798005815878
bcHFKG	0.0	268.7457707587665	125.25070298528499	8.528573420790377	24.25929532363217	16.577169111589814	0.0	100.86469576423576
bcIEVM	0.0	584.4726866597347	0.0	0.0	0.0	0.0	0.0	0.0
bcHZWB	703.2976211454077	40.582401026291	0.0	0.8738226966815179	0.0	10.06851537674474	225.5407411447549	0.0
bcHLDL	3.2095265312697174	12.316605530968632	0.0	12.05103686964695	75.05588686836309	343.46236067614524	501.01953439484794	49.35654686553204
bcDHCZ	0.8677645275261416	490.252857344829	0.0	0.0	0.0	0.0	83.6464423641268	93.08915244146421
bcEAQD	0.0	81.02241979396578	3.670318187809655	3.1022096058508524	0.0	673.3891286994696	0.0	0.0
bcFBMV	0.0	2.030745287552195	0.0	0.0	0.0	420.0811938566676	0.0	0.0
bcEDXT	127.65494495512125	0.0	0.0	0.0	76.3516599949925	353.2207759351739	29.849114697791595	22.94307735203643
bcAATI	0.0	510.8914312246472	0.0	0.0	5.101034131602741	1.9309235293509308	1.6636229054318747	0.0
bcFIAG	0.0	437.6026121100952	44.52580203048453	0.0	3.9229535515908465	40.902377920534875	0.0	0.0
bcGSSD	79.642311196915	30.21024767727441	45.04876928664405	5.841981410299901	265.1580650042325	309.78326586727445	147.83799635375067	23.415921379240388
bcGXUJ	5.2134595082514785	155.44430781594988	96.15724877394736	5.908657051740585	21.26229072753937	10.627339233888378	11.048367087218377	190.01003006715575
bcEUHB	607.7893992921128	0.0	17.046974208995252	0.24531484071002416	83.33607737537996	0.0	294.80207161470236	0.0
bcETTR	235.7662860592044	60.768556358293615	0.0	11.234922372116362	411.1981008261656	96.99823937680262	48.85804237346973	56.17158023581341
bcGWBE	0.0	0.0	0.0	0.0	0.0	474.2582175668318	0.0	0.0
bcANVN	0.0	242.50589208814566	95.66811585783798	11.449346014454111	12.247487362492159	13.335582270703052	5.467135101842369	43.62457417075359
bcFGCF	31.2868001233733	7.872282680581965	60.48115355108247	0.0	478.1973007706797	45.86172552709519	129.8491335016839	35.5771304534661
bcGRAD	0.0	0.8420366164751266	0.0	16.51073105135461	0.0	338.3673785355707	233.4008399940623	14.67876631330427
bcCWZA	0.8431202242495589	17.44187148539463	0.0	4.3297095301904776	0.0	432.3562980244779	0.0	0.0
bcFXDM	0.0	0.0	0.0	9.75569386063614	0.0	241.8213471382245	31.13414571822019	241.99302740877275
bcHMNK	251.48144588833762	0.0	0.0	0.0	516.1439138052727	0.0	217.73169013936763	4.193411277060796
bcHUYD	3.064914486983015	35.95226542924863	0.0	2.6324896566885525	0.0	397.4492623086084	0.0	0.0
bcHMCA	0.0	224.49212927786635	92.6540740102712	3.3980079856147984	30.418954125221337	27.361448207547898	12.41779054719057	49.36281506163315
bcIEUW	0.0	184.8979596770095	62.2618740701306	8.049361794708995	16.655681890884765	7.450464919647985	319.37940008610104	14.113337192055244
bcCAVW	251.3451118273082	4.7141246983093295	46.05359471144675	1.2188060989612801	387.1329649586655	1.7327874061841726	207.5229876644962	20.213563995068675
bcAQIX	5.259571865767566	443.7553229175724	0.0	0.7303199023036019	0.0	42.811996130983914	0.0	0.0
bcGJUU	0.0	220.84392563242764	57.50820867110182	1.5650031608168269	36.502144571364425	23.097507629910012	0.0	187.99663817314945
bcIEWF	0.0	110.13009650361722	280.48865063257205	0.0	29.32767751427541	0.0	65.56384359130891	108.08192109727267
bcHFYI	0.0	269.60178096990575	0.0	0.0	6.763435185798188	0.0	474.87807073267646	0.0
bcGDGC	0.0	516.8916209867328	0.0	0.0	0.0	8.851818943451725	2.2204945945796384	0.0
bcGOSG	1.3932707148393042	224.76767240050228	51.24284427605491	5.155664778258314	50.98409250546703	19.66768640171935	0.0	90.28851138305018
bcBUDH	5.993595217344549	412.34175946667153	5.875354412921228	0.0	11.7399023303696	47.64343831943568	6.902190941603033	4.858606342896314
bcECXK	0.0	48.38537637774832	18.215423439860917	1.2442831387049866	34.69335158563279	8.367726901487218	46.06578820326569	399.66837823848294
bcDKUB	121.98811829566165	166.6230258527694	34.08260072980515	1.3396381704037668	141.95816749878836	32.82802106519318	9.224649432860302	109.85170556178225
bcACWZ	0.0	363.34376489682296	0.0	0.0	153.05463246562815	0.0	84.65896261375444	0.0
bcGUZO	0.0	466.0222785033724	0.0	0.0	11.969887831579642	17.304710352654446	8.152734112941763	42.97777384235332
bcDMNF	158.24363649173193	18.109959689928683	41.569391521742546	0.0	574.7454747366312	15.898231238418528	70.29171664729795	0.0
bcESOA	221.8500420646966	0.0	7.152472156689971	1.4958990232945273	51.27321385805214	0.0	706.3607529578746	0.0
bcFCWR	21.279051959560217	55.67509157338219	41.436972113093105	0.0	8.635573632771914	7.669624432292195	23.671349535323092	431.4519566144731
bcHTZR	5.741909205667911	241.06453924968037	87.72598759215843	1.7568684396394083	35.62246654670038	0.0	6.592768158557714	65.0739105068721
bcFEAK	11.859218351522262	503.20283868311486	5.670635421312138	2.9378788952606936	7.206602586257824	2.12239465063608	0.0	0.0
bcHCTG	273.6075541449187	0.0	12.012402205677539	6.436619352436119	0.0	0.0	744.3986505234137	30.019852571585893
bcAHMJ	0.0	0.0	0.0	0.0	0.0	454.117652731669	0.0	0.0
bcFBFW	119.71543466631309	70.24435664100291	88.02538529035927	0.0	438.15292253797486	273.0093594938191	19.09306373897503	0.0
bcGEKN	4.164552377935332	429.9724723127552	105.66693746982124	0.0	14.599697969282797	0.0	0.0	12.355321676527149
bcBKNS	418.5288367099514	2.594451855963814	9.410276110785864	2.374530240335615	450.8387803338891	34.231065635650744	3.8139157241264368	0.0
bcCVQE	0.0	37.83590515980688	0.0	0.0	0.0	422.08426026811196	0.0	0.0
bcFSPN	2.717785463335772	460.4677818861759	33.58834320778744	6.826803193445563	12.994052925540053	0.0	3.632040426980832	0.0
bcAING	0.0	259.89322822837363	68.84164724435894	11.396321971340818	4.038579038679265	20.35642681562055	1.1404493318577786	152.2408781013377
bcEHUM	0.0	0.0	1000.6284452558524	2.749617543513422	0.0	0.0	0.0	0.0
bcFCFV	0.0	40.24979280502112	0.0	0.0	0.0	454.05773478918	0.0	0.0
bcFCIL	0.0	0.0	0.0	0.0	0.0	369.2726361563459	0.0	0.0
bcBMID	0.0	217.63792284508435	70.10924036379319	0.4354454049661817	4.695109805249261	26.906218826492324	10.032983446645526	139.7943220716964
bcHRVN	0.0	80.54516445184206	0.0	0.0	16.845040311802055	0.0	0.0	491.55299583811694
bcEWNM	0.0	154.32140380348133	63.15802181248689	3.7524685433543117	12.993317689973884	13.145817373460707	28.419163282673274	248.6200801499123
bcFRDT	799.0293122376619	1.9815078960844488	0.0	0.0	0.0	0.0	226.37733597301056	0.0
bcFJPB	85.32482128641949	18.82614595547043	0.0	0.0	0.0	374.23317808362964	89.980444985168	0.0
bcFBRW	0.0	243.81350048361404	51.367426072507484	0.0	35.52699090580564	1.4477582584878115	1.1872334824032724	117.43944802383993
bcHJXC	0.0	207.61325719956324	77.18997522221683	2.6222023259650715	15.839114961966933	5.133132508704711	23.579024429671335	163.1936556751892
bcCRWE	0.0	0.0	905.2478957608996	0.0	15.093548649765879	66.19552175577522	0.0	0.0
bcFCXL	24.8687768645519	50.90721507087802	417.6958711610082	1.3477406106541647	1.8423134970404356	31.561801121898412	168.96397688275033	0.0
bcGBQN	0.0	0.0	0.0	6.168060254088538	156.8602786791598	555.6501605836442	321.8317966816711	0.0
bcFFTW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1121.554478741715
bcAMSL	7.292224630951355	156.16219742339032	35.08899089460334	6.3680394922067025	0.0	6.667184816704746	19.224307987063792	191.79129228431225
bcIHPT	0.0	11.691371818123246	0.0	0.0	0.0	336.233527244957	0.0	2.390458821108071
bcGGYU	124.51820158175111	471.73152792198954	0.0	0.0	0.0	0.0	0.0	60.03006599206868
bcBYMZ	7.063937286137634	254.358349977804	90.17301870634851	6.572498884574265	12.235271701643022	13.810829485222055	17.11981117823637	23.106294349156343
bcHEGC	0.0	525.2363126112459	0.0	3.31585988428599	0.0	0.0	0.0	0.0
bcBRMZ	251.85099573740186	257.0343926308806	0.0	3.90110509939239	18.807141985052684	10.969371275957535	0.0	0.0
bcFQMG	0.0	144.41719020299914	57.342306652368734	7.754759237065672	14.891477004897547	0.0	351.06756368405155	9.331174048799335
bcCGQG	3.858898213122025	357.2959951635259	44.23582692820904	12.580096032377925	18.768880156390058	17.837199393449886	3.5251361380343513	0.0
bcCJOG	6.3900069691369525	0.0	0.0	0.0	0.0	0.0	1.2034110262948714	535.363790240528
bcIDAZ	3.7165160680268494	192.54157920446207	39.069943594253566	0.0	14.45685704497563	14.290010954992496	7.714026727105128	119.92334405272423
bcGNDW	0.0	46.31340850980944	0.0	0.0	0.0	405.94261850319305	0.0	0.0
bcCQMG	18.388393775349215	175.95665783066013	61.55220317571358	8.023072343506536	0.0	0.0	16.12521405436863	154.87270207830215
bcGBBD	81.49278024210818	0.0	678.3071931935432	2.246515931292019	19.121269487788698	0.021330729842440756	34.76250112396905	24.01270044677503
bcDBFT	0.0	227.74060739385098	185.87828471021774	0.3078103496002719	34.6943734897431	27.966364261173297	0.0	45.331600448119424
bcGLVP	2.628458627765171	495.45003728581094	0.0	0.0	0.0	2.100504769922437	5.884699818863172	47.10989073412953
bcFSDF	30.529137942094835	412.77398864961174	0.0	0.5365553273285734	0.0	7.147217235918743	0.8445405029338939	30.183202430586217
bcCSZH	0.0	252.05294012239415	114.44219930793585	3.3731395267769533	22.7128641031014	6.251927201765409	7.2984262512261475	50.023102872407456
bcHSYZ	0.0	178.36638150332814	29.628223363385874	2.006216666915597	36.45504672696915	23.36928455403312	3.692586459397012	208.5737934240169
bcEIFT	41.05948023117302	0.0	5.683933679422359	3.153723719831036	0.0	0.0	11.574292286338617	545.1056100359792
bcGWGU	0.42515093226080436	348.12530362756945	0.0	0.0	0.0	175.63518548579526	0.0	0.0
bcFYBC	5.801497589357057	0.0	0.0	0.0	0.0	0.0	0.0	764.7174983258593
bcGXDA	14.969210122906329	0.0	0.0	7.145274750530363	667.5664804190023	0.0	407.75980988559434	6.34664415225538
bcFAPO	0.0	273.6670211887901	77.39289924898783	0.0	0.0	28.556502282025143	0.0	105.27419918329939
bcGXUZ	728.3716056050544	0.0	1.1035324719852007	0.0	64.19183892555114	0.0	0.0	1.3363035715712372
bcAKEO	69.363137028496	0.0	0.0	0.0	180.85415315894247	279.23151380674653	84.92719758302097	2.761041033039988
bcFLGL	443.86907641681256	12.05916608885728	0.0	3.6396324463435628	20.21381198925297	54.30933351917633	371.92742311802186	7.520239456507828
bcFRUZ	0.0	500.3240360428969	0.0	5.335665607963897	0.0	0.0	0.0	0.0
