index	1	2	3	4	5	6	7
bcHPNK	182.97381532991093	4.590884109348534	0.12029961041103397	0.0	179.14935365450302	56.5261863495564	275.5374432755372
bcFQQU	282.7964825742061	9.999530376835366	0.0	0.0	101.22990650533589	97.00954340306811	222.59059941483534
bcGYJZ	266.2248078714215	0.0	0.0	0.0	0.0	387.8309869828701	100.65201109611637
bcANGG	0.0	0.0	0.0	2.8942736058304863	0.0	264.93807846866014	467.6641999659196
bcHSXI	82.33595165990856	165.0519715695135	0.0	0.0	34.737156187460116	0.0	461.9682997654018
bcHWXG	41.73934391531724	132.8081486125628	12.582925863400316	0.0	25.447711422556676	38.341079540433554	160.8702175552078
bcGLQC	620.3444603924121	0.0	6.872968325845905	5.635484499903823	0.0	54.43452486728154	30.493675083276145
bcDRHJ	0.0	296.35980926707333	12.762544514896359	48.90034548872364	24.05016447612447	0.0	376.3784170175534
bcDSIC	0.0	2.228432866563129	6.66594262278964	0.0	120.58389167233018	452.74001935488815	127.03208313342572
bcHQZY	0.0	170.87209066928048	14.872511760190731	0.0	4.907445341013452	6.526796889636435	275.84164983932465
bcAQNN	469.64124948711964	0.0	0.0	0.0	22.01045204798127	25.66962970702437	155.9426390286423
bcHGXH	37.79403070059097	120.97306695177718	1.2842950676002998	57.15710544942884	65.04539367013184	54.723345356129876	386.08776978904336
bcFWTL	0.0	40.45601384868942	6.421272706676103	0.0	513.0024566501461	0.0	280.308266190493
bcIEJR	109.70228681189869	0.0	0.0	0.0	20.73522534825549	14.507863315976895	455.7937920741569
bcFIIN	61.52706537348089	33.627696816519766	0.0	17.489314807582577	0.0	81.08439163978758	498.1443590669893
bcIJYH	0.0	118.22665005160185	15.893878220306366	0.0	37.602111496199335	0.0	251.5642915073234
bcFFZZ	0.0	104.78007710268152	28.625696949160258	0.0	6.417995713106741	0.0	226.61496836606548
bcGXWB	338.301064037798	131.5225042537932	3.427039657127813	0.0	134.1444277203117	23.570157018003187	51.46974070112319
bcFIYT	55.80740828764757	81.82463692294259	9.525016916348907	68.8442958399276	80.77712860753694	44.388285139823594	363.2415353247504
bcAKNE	6.356926701384989	5.560415358058561	0.0	5.263412721675782	14.847535021256913	1.811480824085448	584.0330615271461
bcIHVM	33.031170202959295	0.0	2.637714059144903	9.232949425430986	0.0	588.9097755348803	23.63125982754904
bcGQKZ	13.495587283389131	314.1604283559199	0.0	19.041472604764923	416.7572403451913	2.844988985939257	0.0
bcEXDU	158.26909197311986	0.0	0.29279796922364004	452.47214218294965	0.0	37.587408373896395	253.318229600949
bcAPBI	483.37067173064014	0.0	2.2050418886281205	12.317317735242762	92.613881025483	15.774465363420497	170.08559302249216
bcGEEU	450.2830715621687	8.008337564098698	0.0	10.679288271496254	19.141663577752315	0.0	192.763270653505
bcCNPW	0.0	569.0483609194658	1.6814038265023121	676.1829863989993	0.0	0.0	0.0
bcHNKD	81.27696094209512	0.0	0.0	0.0	0.0	0.0	594.8516111457021
bcAEEB	25.542904315142295	9.272813103238466	1.9069301538883288	0.0	0.0	414.2029964913907	193.40439866714195
bcDJYI	114.77818400417934	0.0	0.0	0.0	24.803511120081843	38.75456630031991	453.7879638976593
bcHEDX	15.987906172211197	517.1905307762014	0.0	163.91919510874334	154.99723327900037	1.5498592983583328	12.508844761106191
bcIJRB	0.0	0.0	3.9757623035084237	0.0	0.0	33.19878913698225	792.2203249877559
bcDJLC	0.0	61.09305955760742	15.677407006580625	32.03261666656399	292.8120329462369	5.42118336710319	136.1802918031869
bcAKEL	0.0	222.27815217528394	0.6440038161280437	64.6398696931294	5.284384860418395	0.0	417.09281625871427
bcDNGQ	0.0	120.67374040898628	18.62613685588219	0.0	17.28314849107223	0.0	245.09611509278707
bcEKYS	57.355328881371115	119.87856012999373	5.214797443130312	341.83454073014536	140.14811209897843	17.57344585090423	113.4866573498376
bcDQRH	300.3043657075851	26.27433362672637	0.0	0.0	75.7197960628288	64.26319809140125	217.65476986157134
bcDSXK	46.75911031241867	717.1139664387624	0.0	0.0	0.0	128.49158494192443	11.335055857544882
bcGURC	25.294458904183614	0.3397267723012109	0.0	40.40826949807422	93.9411783502009	331.9836862223857	136.32448093399324
bcHJJQ	0.0	0.0	1.3360397912509714	0.0	0.0	0.0	613.3777140925927
bcCXYO	48.17678127694273	696.7061461889128	0.0	116.60697218304831	0.0	78.66569599077157	32.817202951153654
bcHFEP	155.85314021910241	0.0	11.802561359874913	6.30375626476831	18.942523172859758	8.513173408711229	396.26657978678475
bcGEOA	49.99372936074579	75.00777792526777	1.7765166221862279	82.0266364806074	86.56310015883012	29.87248682126988	276.161747527971
bcIDAF	7.3714933293505815	0.0	6.203161626161418	0.0	6.000656890999507	0.0	648.2827407253237
bcGXPY	0.0	993.5035140950025	0.0	0.0	48.89359544438503	0.0	0.0
bcEZTN	118.07723109345551	23.241988469811886	4.013338241572647	0.0	0.0	50.428558321278935	344.3687692801535
bcHRFB	22.56134736471127	0.0	0.0	0.0	0.0	0.0	692.7198634354976
bcFDKS	0.0	29.693575995067942	12.503879295823152	61.09232046806186	194.6519147292761	0.0	180.94003117934054
bcATJX	0.0	697.0047404962033	0.0	347.01533861986434	0.0	0.0	0.0
bcGKJQ	0.0	0.0	0.0	0.0	0.0	382.7735654710924	248.2168305737519
bcGYNN	54.784282075633094	106.68212067862842	0.2789593573679779	0.0	31.31925918617847	380.7665015109334	68.71783256431718
bcBLWG	0.0	0.0	1.3961769368009704	0.0	0.0	262.10720679650177	431.95263422517246
bcHMZW	0.0	78.14907938195608	10.999736864006149	4.845372956934363	4.712016572814993	2.5303209533831184	156.33898633931517
bcDRIF	464.63459074306877	0.0	0.0	0.0	49.5010207868264	0.0	338.8542608124383
bcBUZZ	0.0	13.889182613892412	10.270341003892044	54.3152751134854	27.53549636506584	0.0	692.5254820153018
bcBIQX	10.746243328904551	0.0	6.168714178305496	0.1399093582252656	28.136069613991577	336.2048960869254	289.8209385392176
bcEEDC	502.2963292747644	0.0	0.8723562390664849	0.0	0.0	25.283479369018426	101.10779977459516
bcABZF	0.0	411.43136580612514	0.0	130.8108278979748	393.7398528985343	0.0	0.0
bcCQZV	0.0	0.0	0.0	17.517483326666042	7.648589973788098	412.51792066288573	233.63308465088627
bcGSXA	764.4241718568134	15.465982067149346	5.709995361187413	3.0899969278729436	0.0	20.97766412526857	26.364619083924488
bcCEGR	351.52452093743096	31.864810275691024	0.0	0.0	0.0	79.86987804909171	173.01858633805747
bcHRYT	12.889979975833935	0.0	0.0	31.015779425813097	696.682615433333	19.15555643682518	0.0
bcBCUU	343.36044898338514	0.0	6.293954237246289	0.0	14.52688497248812	67.57929473475112	211.6051672953918
bcGPIP	0.0	71.70601186807343	18.81405674221458	0.0	10.181981546827442	26.925250350321427	176.27231187712115
bcEKQV	0.0	92.92668063938274	17.20619059920453	3.675158914086872	6.8089517719398325	29.83516531496579	242.04463765901176
bcDQZQ	431.27061684673026	30.5354092831551	0.0	0.0	0.0	69.33640050484878	88.59136194904407
bcDMRJ	19.05051257846936	267.8658595299964	0.18681271066849467	135.9952257141859	212.75746827995016	10.578827490384773	61.10927744418444
bcHPTA	54.73233160288612	0.0	144.71440167865802	13.073757173732023	14.393168351974932	183.7385878284121	180.70814831992868
bcBINK	0.0	0.21655806730534183	0.0	0.0	105.95669841717877	0.0	606.0675758250832
bcDUMH	10.737273560050326	485.4853017670188	1.7265574213489896	52.89614613552252	267.00275488712526	0.0	19.491263284478304
bcEMUO	283.5475542127254	0.0	0.0	25.188407382088972	94.41253743193418	39.59738621530702	205.3651019855125
bcFOQY	461.964491789102	130.94756758583284	0.0	47.88234835243945	5.830890269749342	31.172603498344547	7.253038267400285
bcHEFE	127.7894179908143	127.45978954744561	7.230585084566933	88.35966837838248	69.79135997909202	38.01248549057534	207.9597424430443
bcEOBV	397.4282073830274	0.0	1.4935582358648207	0.0	0.0	43.586594101760205	127.4934436411322
bcHFKG	73.58392933878922	0.0	0.16012132060128212	0.0	0.0	16.11837679762452	545.4776718865355
bcIITG	423.74062512822246	104.8458844249333	0.0	192.09983010843047	33.50968095562262	0.0	0.0
bcIEVM	5.8350619067295595	7.410456522325498	0.0	2.170190760581942	0.0	621.7467260228103	0.0
bcHZWB	0.0	0.0	0.0	611.1582416429478	198.45426823326932	21.30101804893525	1.5756801804707918
bcHLDL	21.07684717068952	203.65451023105243	14.407944040788166	11.832296757338003	435.82104696176685	44.69857001664073	52.148184616461165
bcDHCZ	88.66032821043322	0.0	0.0	3.3067703647834237	63.0395752431324	564.237801004891	0.0
bcDZSD	101.86139945020604	126.41096015365477	0.0	70.09626679719652	30.495374433182594	67.87754023933203	261.7654871413925
bcEAQD	0.0	147.3796790123655	29.231849724422958	0.0	9.353927116250594	29.117777512336918	322.8421750190698
bcFBMV	0.0	81.0143892015119	11.738524182685937	5.486629828521927	10.907374628287908	13.50730673408485	152.18099512267017
bcEDXT	28.58999160879381	151.1377838219547	5.226785899766589	122.51166888955407	40.94847043183364	1.0129727054393842	132.09450495506186
bcAATI	2.9556020887078893	0.25793186172952043	0.0	4.2568383610040845	0.0	326.21345756555115	212.45006818358792
bcFIAG	0.0	0.0	0.0	0.0	0.0	206.94551549293226	471.5577050512406
bcGSSD	4.372186706338671	369.261146053261	5.8354259569506866	48.62754178032375	148.114875566649	7.155642606738965	175.2612364332262
bcGSKD	48.58329425092685	88.59734453746631	6.05566177774598	60.11671198389449	65.30729498074396	28.782958693769107	253.1706372972193
bcGXUJ	213.46881078028983	0.0	0.0	6.119655035624508	1.695034409516874	9.301886083617628	337.0371914263884
bcEUHB	0.0	47.83708471479272	0.0	581.8291258091779	255.32759991887306	6.168265092067709	49.245059435533484
bcGWBE	0.0	95.89285558251686	13.906314359415605	0.0	19.126581093243974	0.0	185.66516655027877
bcANVN	28.55676059786718	0.0	6.592209442797715	0.0	0.0	0.0	466.55896323039497
bcFGCF	20.482597564358834	479.81127077402175	0.0	51.94418979183777	94.93731986328069	48.85954112973419	46.08743697713519
bcGRAD	0.0	91.98975963658943	19.182327252121034	0.0	205.69521046774398	15.235484051191285	143.73707875737253
bcCWZA	0.0	80.90825582486804	21.02335173456924	7.792803829670021	16.422108738563104	20.15175393872512	156.80048040130194
bcFXDM	184.61817944648107	79.51360778353848	13.604133016613748	0.9126988332774307	31.58558138740667	14.360597532808745	69.39128031788535
bcGLFD	73.01703348978707	92.604221559279	4.841568630834385	9.745452408904429	225.60615777832615	63.22377325690709	185.28132983368565
bcHMNK	10.251685442432152	524.1740337200514	0.0	216.8888127409906	193.3157527899611	0.0	13.955949606579644
bcHTQK	78.74884220666866	99.62812922957791	4.2490433390792575	74.20175486737745	44.607378032196536	54.214744727472684	223.7583234136352
bcHUYD	0.0	65.43866836276116	16.81042576596655	22.361198632308355	0.0	39.02648833619055	147.61451088226212
bcHMCA	29.48696890202153	0.0	2.3881056948135018	0.0	3.391147628156708	19.169400414691694	491.1301459324827
bcIEUW	33.346740144008905	0.0	0.6983987602418362	0.0	263.27639765517847	23.303539306756296	303.9202954603999
bcCAVW	19.857201813927205	363.6258221196437	0.0	212.90009958457628	166.92564049879255	0.0	26.949494655223106
bcAQIX	0.0	0.0	2.9725811764228425	0.0	0.0	299.1198113792307	278.90446145775695
bcGJUU	178.79883849597522	15.466991788582513	5.2349747980068875	0.0	0.0	91.32901814275588	279.2169758027952
bcEKYR	53.87909355039969	101.36105939971245	0.10567596841867317	48.08237831531761	41.455472814367006	46.33400563591348	236.96316865141796
bcIEWF	81.13436977987341	0.0	0.0	4.311895592445673	56.62514204060879	0.0	474.7387539569371
bcHFYI	0.0	15.83484826735038	0.0	0.0	416.5421141484924	243.19565092125168	25.821297832818303
bcGDGC	0.0	1.3979370115738803	0.0	0.0	2.9763906626467658	391.463201618919	194.80512718447815
bcGOSG	64.61539168313672	18.839677928384756	1.2533426000099896	0.0	0.0	35.80912710037013	423.2062759694691
bcBUDH	6.898439975908551	8.658232127703624	0.7394280302259288	0.0	0.3001554396290538	254.3565239781934	281.9050930326928
bcHAWU	113.29778230132999	123.74771563856334	3.7454179889696415	61.56828011405685	48.09417405078055	30.683877954620606	169.89131221275966
bcECXK	384.46749532911866	19.529462435172118	0.0	0.0	45.78849285542159	6.512427842729237	135.76393643125476
bcDKUB	93.68081968996077	102.40886862200979	0.0	105.8891642771123	5.6879847350582695	63.18054280652084	222.0073761460212
bcACWZ	0.0	155.5243045088606	4.189269642491356	0.0	73.6430216343757	323.5800470613545	66.04581479110006
bcGUZO	46.20154742586347	18.76426943905829	0.0	0.0	6.599306059943481	441.47206980303815	11.68108258552139
bcDMNF	2.3486868316655105	541.219136468746	0.0	122.25067334532898	49.4079302136237	1.2630302193463305	68.66284127570177
bcESOA	0.0	57.20565109217513	5.15447747328932	199.8512898790563	606.3237414630125	0.0	21.958823323318562
bcFCWR	414.3503584162532	7.296922118375154	0.7616424272804287	29.000194609126183	20.44052304862869	0.0	119.47035879670983
bcHTZR	54.53597879045264	0.0	3.7623413527224887	2.8681750740618766	4.938350426041684	4.520959935869831	406.18553001036634
bcFEAK	0.0	9.554722668297268	2.0929499537792915	8.209104618435317	0.0	391.67563997027463	196.4301846098459
bcHCTG	33.85915793083147	0.0	11.36108430185982	223.73639647729394	658.4632801813831	0.0	0.0
bcAHMJ	0.0	87.96124567121448	14.475982002246278	0.0	7.113660879816654	8.839649523530488	147.54044539446488
bcFBFW	0.0	523.9651095254952	2.5675141458596604	63.383184335857734	40.09227119252658	49.018648670774496	162.06750596093974
bcGEKN	15.596767884525924	0.7333089894019932	0.0	8.886151920277971	0.0	263.8137449493267	323.1880480877101
bcBKNS	0.0	425.241059965178	1.9013053520967673	382.1674016178835	13.84594941394687	0.0	0.0
bcCVQE	0.0	103.84376327441116	17.860500360018012	0.0	14.916066652956324	9.465757792529503	166.02576731380083
bcFSPN	0.0	22.492757837673242	6.963402967096552	0.0	3.1808869907158037	357.9938472622783	175.4517028572324
bcHFEJ	85.22690719491032	0.0	0.14647571107254895	339.982375812638	0.0	50.82802593807776	190.27765987500266
bcAING	141.7407495154562	0.0	4.482439341912887	0.0	0.0	49.02667279362508	385.34830930978273
bcEHUM	0.0	0.0	0.0	33.47898513949134	0.0	0.0	846.80271251903
bcFCFV	0.0	66.97264435156158	9.325811490648569	6.542494805697448	0.0	33.471667588879505	188.79050730964423
bcFCIL	0.0	88.92768354943746	12.040330996593717	4.484634380786702	6.454868317687645	7.471430334453523	118.82733605422446
bcHRVN	475.30016620761285	20.15594180443232	1.9726243602291118	0.0	0.0	44.27370674604007	85.0723369988408
bcBMID	111.50442030550397	0.0	0.0	0.0	4.689469769262854	26.844380392662348	394.63132243360695
bcEWNM	225.67428469670995	6.091832976522314	0.0	0.0	26.100101293541677	20.92260135399328	286.912542912931
bcFRDT	0.0	0.0	0.0	717.9127067152557	185.86463663544575	3.470674261243403	0.0
bcFJPB	0.0	32.355706586501505	10.555877527617119	92.31112153302952	110.64781454092827	16.966674440449452	121.81226887980917
bcFBRW	111.99692554397802	7.8179020771905945	0.0	0.0	0.0	44.66199164222654	398.69476456951054
bcHJXC	189.65535380339475	0.0	3.2471741715721016	0.0	17.18431986861423	0.1589524503954744	353.7464783690666
bcCRWE	0.0	42.95980578033066	0.0	36.268361809736085	0.0	0.0	779.5051155231771
bcFCXL	0.0	0.0	0.0	21.22904238918083	147.16556517570527	0.0	538.1887680413079
bcGBQN	0.0	386.57372583143655	31.1416752918578	0.0	287.93755928458216	3.9856249825626864	90.49514671022764
bcFFTW	1140.541244650425	0.0	0.0	16.48252426457025	0.991505310001358	0.0	0.0
bcAMSL	211.91632051944703	0.0	5.365036888472471	0.0	10.306406976574307	30.531100879239897	250.92412869262026
bcIHPT	0.0	72.99931393832897	7.4536996509335305	5.309172748142565	8.964891904761023	5.49713786446671	142.54036879266113
bcGGYU	105.18229106700099	0.0	0.0	121.65257585596531	0.0	434.46990714598724	0.0
bcBYMZ	23.23796086825436	0.0	5.887506714383777	1.1803922119630614	6.601433271700969	16.468136305856905	436.71338930550826
bcHEGC	0.0	0.0	7.856353626838485	0.0	0.0	424.6678271818356	143.0188908950143
bcBRMZ	0.2066134690067411	26.896262642179327	3.0978241761142957	228.02002207722055	0.0	212.11646283049183	47.47119911564891
bcFQMG	0.0	0.0	0.0	0.0	296.9894461805952	17.925832588993792	273.47343056881977
bcCGQG	0.0	0.0	5.400678719486444	0.0	0.0	134.75268687989697	389.84178523610285
bcCJOG	546.9766999664506	0.0	0.0	8.553938436988533	4.416223802126236	0.0	44.67412735581441
bcIDAZ	116.86995004477696	0.0	0.0	0.0	0.0	54.68759966399526	335.3464719081763
bcGNDW	0.0	56.254209744069016	3.229604782762453	8.049611650200138	7.84954712207609	15.879307154077276	182.10510662266788
bcCQMG	154.29046691529638	0.0	4.6610786365872885	9.367015186180684	10.449149401090304	10.098697460204937	330.0446527026347
bcGBBD	0.0	0.0	0.0	113.96597831559276	14.189560957653285	0.0	695.238325532987
bcDBFT	46.08724579388458	30.353427054349364	0.0	7.209036178108405	0.0	33.40071906448159	450.8131513394107
bcGLVP	6.23876683774794	11.257993317846411	0.0	3.5937383843530806	5.468641645733333	477.77676794273367	62.90646189894966
bcFSDF	53.14472159909246	0.0	0.0	16.734896978903283	5.356612229605135	314.3559251374559	111.18576917302595
bcCSZH	38.283461594988026	0.0	1.0492026986196281	0.0	0.0	25.024585154344706	509.7585687614059
bcHSYZ	196.59827573332885	30.346465824534945	2.3724909770858473	0.0	0.08978468241529067	70.28239241954655	222.7524831152526
bcEIFT	539.3871448056778	0.0	7.533663839594595	41.9054571330312	15.890989117605049	0.0	10.326234730901056
bcGWGU	0.0	34.33533248220216	4.217736737688448	0.34721623272783114	0.0	250.40775870915985	203.33435653898164
bcFYBC	811.0596929822821	0.0	0.0	1.1139230507646332	3.126808842593089	0.0	0.0
bcGXDA	8.10394801175574	622.5483138563454	3.833686288327568	25.461812962549196	339.7205825670315	0.0	0.0
bcFAPO	73.84207551049114	0.0	0.0	0.0	0.0	31.10519886245466	495.6790203826294
bcGXUZ	1.547974938460976	34.565188866571916	0.0	652.3930979212699	0.0	11.251725644513836	0.0
bcAKEO	0.0	270.8253127584301	2.0639977616515752	60.697595323804	82.8462155346815	0.0	139.16946608517773
bcFLGL	4.225151253167454	42.62221633383263	3.6691848978963035	397.46253526078925	345.5987825887454	6.872611797373382	4.250072993155621
bcFRUZ	24.174172236745633	0.0	6.3817863505826855	0.0	0.0	415.4729284558676	53.980804638680176
bcHHDI	72.54112157581247	20.2193383493342	0.0	0.0	0.0	37.29063791691242	378.05626522316743
bcEKAU	15.67679385411441	0.0	1.1618106417556118	0.0	333.94406539354264	9.78160578653334	276.1337681040966
bcCMRU	17.16748175065693	0.0	1.4937531932011665	0.0	0.0	0.0	585.0337557444464
bcHHEV	670.8003705866814	0.0	0.0	10.379419598991221	0.0	31.69814155121783	0.0
bcGFSN	89.2064443813651	0.0	0.0	0.0	0.0	17.391200926413315	404.58909710768927
bcBARJ	102.9460441723568	72.28882841335808	0.0	0.0	0.0	44.21509629546254	390.69300593635893
bcBLRH	478.1683837350614	0.0	0.0	446.7723996321672	35.13965207560013	0.0	0.0
bcFVVD	55.608133113797294	160.13462242412183	15.048510400663666	22.319279943274964	21.59881107775739	169.576475732138	91.39193884763941
bcHFZT	408.06333258731064	21.2038965020596	0.0	0.0	0.0	24.22188846301972	91.48571679078276
