index	1	2	3	4	5	6	7	8
bcEEDC	494.0289702661776	0.0	1.0945566430198375	0.0	0.0	27.354672602707993	97.54099490991656	10.69493485406112
bcABZF	0.0	387.6809508835173	0.0	354.0361276225213	125.7365800196917	0.0	0.0	67.82364121620002
bcCQZV	0.0	8.817689576068002	0.09230222390595336	0.0	17.647921791923988	413.1805149675547	223.27238573348444	0.0
bcGSXA	758.4075906834781	0.0	5.45595448256257	10.139880403789693	2.4601835231793303	22.52952733985104	26.81407195356362	13.734479783244987
bcCEGR	337.24214840950464	0.0	0.0	38.74885291164407	0.0	78.99014611157054	182.23257305826934	0.0
bcHRYT	11.632365495087306	685.6235612693742	0.0	0.0	30.816284616657267	18.654432998425023	4.561227527863127	0.0
bcBCUU	324.5411947474863	15.40684391955108	7.022121516162568	0.0	0.0	66.24066024889002	228.9888720080038	0.0
bcGPIP	0.0	0.0	4.555624451146375	0.0	0.0	27.005111099559656	0.0	401.89912162512456
bcEKQV	4.225701566809824	0.0	3.2438724311579454	0.0	0.0	40.94074425790125	16.921298123435374	431.3403770576502
bcDQZQ	423.21071213546014	0.0	0.0	28.25253984359904	0.0	70.01971210630869	87.84239526401065	8.214365933025842
bcDMRJ	18.965763854932394	210.0787755967396	0.24919467670754905	218.5632076691088	135.9906971188446	8.876707719030723	52.7148270128672	58.84907426973091
bcHPTA	49.19653745034841	16.19966517830907	136.8247721199204	0.0	11.663739930356005	184.35743153396777	185.29274856123098	0.0
bcBINK	0.0	104.83453617920244	0.7357779289232641	12.72684553166915	0.0	0.0	580.7488584113726	0.0
bcDUMH	10.081414469716893	264.6329907578157	2.346582229196888	414.0236410448599	50.998436454720064	0.0	9.50355586655333	74.74068027235928
bcEMUO	274.490220628241	92.9421141945795	0.0	0.0	25.041344055066098	41.12464213145621	196.9201162325324	13.78658969186599
bcFOQY	456.17972954170904	7.426828085092594	0.0	119.81898278228162	44.472233890854596	32.1456234574275	15.466143529069639	3.8761108491268517
bcHEFE	121.40377997600747	70.05741510623324	7.923179207957774	121.32288198537329	84.62268359275119	39.11002226935397	200.68916041074607	10.00891384521575
bcEOBV	387.2499244139816	0.0	1.7408193420956062	1.5086502101527675	0.0	44.87051437396273	131.0850849758162	0.0
bcHFKG	58.00229595691764	0.0	1.7453263612658263	0.0	0.0	16.589397328742127	533.514177636345	5.056765902853497
bcIITG	422.3243733977287	34.96924371339017	0.0	97.30200682762091	189.23371931864025	0.0	0.0	0.0
bcIEVM	9.511245426538297	0.0	0.0	6.964393096726798	0.7370016198803597	621.7800561171963	0.0	0.0
bcHZWB	0.0	194.35878507646507	0.0	0.0	610.1383690169877	19.572483878675108	7.301034302235879	0.0
bcHLDL	32.68807592481575	418.329433249747	5.696222011717209	76.39076720475434	22.30842315488836	34.87768507662418	0.0	246.42233970495832
bcDHCZ	93.75679439353588	62.09376060906341	0.0	0.0	1.8360808828940924	563.8592243669909	0.0	0.0
bcDZSD	97.67903317191202	29.524647237139597	0.0	104.23691638532458	69.1868020212341	68.47188402653522	236.37942128407454	50.972927625166804
bcEAQD	0.0	0.0	6.076289211639954	0.0	0.0	42.88605320124296	0.0	665.9999878803786
bcFBMV	2.7824652382892334	0.0	0.0	0.0	0.0	9.362921462951999	0.0	386.7214655703156
bcEDXT	49.689062569926925	27.395414206292195	0.0	56.77468938550084	123.72528318036136	0.002539761869431191	0.0	291.217285948717
bcAATI	0.7326260863799141	0.0	0.0	0.3973221207659057	3.7211493870826935	327.10976143965564	194.59134852783495	19.993416422505916
bcFIAG	0.0	0.0	0.17779614482690384	0.0	0.0	206.50279714927933	441.4623307795775	20.379986044520347
bcGSSD	13.609981031395739	139.55506104528374	0.7921093987909757	235.9015736260565	58.27189668760101	4.24818145056402	101.63515203885146	235.1947705865498
bcGSKD	42.398403405401986	64.89896726810497	6.365703385093989	81.81404281856459	58.514824023014974	28.225397913496472	244.28879187206573	16.43745695551117
bcGXUJ	200.41195706539946	2.8617662630175245	0.0	7.133372754737802	5.380006577180079	9.95623065608935	333.0358962203228	0.0
bcEUHB	0.0	251.6078148580811	0.0	50.36720605458094	575.9653691715208	5.0281193931683275	51.22201587215291	1.386653641088058
bcGWBE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456.8056465749718
bcANVN	18.116185731217634	0.0	7.5728490995181375	0.0	0.0	0.0	449.2889872286005	11.229502178695903
bcFGCF	15.755028163214238	97.96807067313162	0.32583282693629767	421.41531233987075	46.91000675827734	46.66845573547099	55.280812323445076	39.756305835415745
bcGRAD	16.850042577512482	183.77378592761403	8.20389651831024	0.0	0.0	12.41021574000355	0.0	341.02403455665024
bcCWZA	0.0	0.0	8.87293207198243	0.0	5.071491767518146	22.296526959127846	0.0	368.59948231170114
bcFXDM	196.8531272912959	18.063134365581156	5.805457781227147	0.0	3.7254941666832506	6.530284836658553	0.0	234.5640373869555
bcGLFD	68.82560075983916	221.56576567341125	4.6926525694234416	76.83870367488946	9.111070927204302	62.39694055248969	173.38342896009144	34.55120816893355
bcHMNK	2.290578118758059	193.8811945941635	0.0	482.63343634229165	210.45873550000422	0.0	39.233142220313034	0.7893765255528535
bcHTQK	78.09194790570146	42.26889960347174	3.3801828766919644	73.8032321579899	73.46468817857615	54.99796945016142	190.36111257545693	67.33074914079145
bcHUYD	0.0	0.0	3.8537123092153385	0.0	8.406853227894178	36.21837576329089	0.0	365.0462872980593
bcHMCA	15.646091170094643	4.39815883408471	3.769699547057385	10.915588553244929	0.0	18.66998906924964	476.4998218016146	4.254519769466326
bcIEUW	23.76067397640873	260.92383380519993	2.0914107153359827	0.432407014823649	0.0	23.273199615527066	299.71285990990987	0.0
bcCAVW	17.99460847397804	167.4796009057249	0.0	323.52721055240977	207.01685765899322	0.0	29.19676201875269	29.998392596398002
bcAQIX	0.0	0.0	3.700468061701943	0.0	0.0	298.26233672621765	264.634933975857	6.525403701160922
bcGJUU	167.03743267712287	0.0	5.667027676133685	20.649512916397757	0.0	92.01262326505773	271.7567211665457	6.650103231086765
bcEKYR	50.6129404675274	41.57700090535957	0.7258031062607381	90.05087817310195	45.962220488711004	47.26488731969304	219.83487032541188	24.707966670824018
bcIEWF	68.47210797147696	57.6522736194885	0.0	11.407404430962247	1.4133094343287327	0.0	463.27623732174715	0.0
bcHFYI	0.0	409.2360473333661	0.0	16.813969818608104	0.0	242.5140606195504	23.77194317333057	4.737309009598429
bcGDGC	0.0	0.8453959652140035	0.0	0.0	0.0	392.0247556451164	168.4659830416979	35.50986061106335
bcGOSG	52.11265277799634	0.0	2.8453157529371333	25.13771043676902	0.0	34.904864679977415	414.06214608516194	4.997164534645272
bcBUDH	5.781581634989183	0.0	0.2541022136899539	0.0	0.0	253.22390760545306	250.49219431363596	48.75413837537558
bcHAWU	113.03730900613424	46.488334263191305	3.4772702402243048	96.61103738588915	61.19842766306672	31.264015833459865	143.99751344286355	57.25313071019815
bcECXK	375.41000414805376	45.74085063179886	0.0	19.759791847322198	0.0	8.083530943085101	137.96912075084202	0.6764388888087257
bcDKUB	86.38986170546696	7.107020594091439	0.7318748982693399	97.07622935184973	103.69428685829953	63.603087099423625	215.13810504473693	10.544474833328959
bcACWZ	0.0	73.12252332179503	5.163172960112825	147.86411808159116	0.0	321.52466337958765	71.08872861021442	0.0
bcGUZO	47.81391452566541	6.221232351831138	0.0	13.037316975825156	0.0	441.1583545012691	10.47337974345498	8.73741715210584
bcDMNF	0.0	52.827760719373366	0.0	490.4756840491733	115.95821903056873	0.0	82.55680672429497	16.69279457743673
bcESOA	0.0	595.4436587642278	5.136183589360807	48.474758829324365	198.13697868635754	0.0	18.537576571423628	21.965406719990316
bcFCWR	405.5180443416569	20.537493650287782	1.1409351793313907	7.98695711962577	28.2583416683851	0.0	122.67206523335922	2.8814419158199907
bcHTZR	44.058813273637114	5.83595146007769	4.6307887379043065	0.0	4.860637535872194	4.512112186390743	394.9076996185134	5.78250850333135
bcFEAK	0.0	0.0	2.7553926419129606	17.120162026706556	6.17651819862124	389.0553967125874	192.97668069584148	0.0
bcHCTG	34.055021758810014	647.9634831200726	11.406328400210523	0.0	222.69494477233567	0.0	0.0	0.0
bcAHMJ	0.0	0.0	0.3369075454190401	0.0	0.0	3.103039212550355	0.0	399.33935900067405
bcFBFW	0.0	31.79971382651038	0.0	341.99389124563515	83.10464880568841	55.35064527697107	47.23651843390816	316.31135011918263
bcGEKN	10.510425327729944	0.0	0.0	6.725056675007675	7.880097251089045	266.5996970960832	310.77708631233344	0.0
bcBKNS	0.0	17.709268262097243	3.321266660168796	376.802228361243	377.27093762234165	0.0	0.0	25.37582107369953
bcCVQE	0.0	0.0	4.5490523197947255	0.0	0.0	12.649432096646777	0.0	398.0680414357959
bcFSPN	0.0	2.9677975567948747	6.8148872961543985	25.101391677807516	0.0	357.20729559458323	173.71944862992117	0.0
bcHFEJ	80.02572098415375	0.0	0.8779085903611833	0.0	339.68848365974003	51.98141071830318	185.37720073126758	0.0
bcAING	130.43836207195716	0.0	5.0585347809571095	0.0	0.0	49.164668475139926	371.6620878545289	13.955896795539582
bcEHUM	0.0	0.0	0.0	0.0	26.076036401113168	0.0	825.4727403111866	0.0
bcFCFV	0.0	0.0	0.0	0.0	0.0	37.82030569320789	0.0	396.04124914060105
bcFCIL	1.0075881735123133	0.0	0.0	0.0	0.0	0.0	0.0	361.9232633382618
bcHRVN	465.3624556079629	0.0	2.311840433069039	17.636957593959938	0.0	44.792056365072874	87.34569278446784	9.102807555337398
bcBMID	102.00701035887775	5.889163362680973	0.0	0.0	0.0	27.412919465018877	378.7021177798837	12.531357948859014
bcEWNM	215.1679783724314	26.284039889228865	0.0	11.790206918666774	0.0	21.821615662844092	279.34362502580217	4.770843944873601
bcFRDT	0.0	182.6064745962278	0.0	0.0	716.2843759361509	4.171307623174263	0.0	0.0
bcFJPB	0.0	85.4346331584951	0.0	0.0	83.01629782931069	11.314792821581365	0.0	319.48541500508014
bcFBRW	100.26882697497716	0.0	0.0	18.042947068021004	0.0	45.7176651915102	381.0319183697996	10.265381283181057
bcHJXC	177.77162475479705	18.323656282622142	3.7389599361433814	0.0	0.0	0.8136369210441318	345.1276630995888	8.368672244873732
bcCRWE	0.0	0.0	0.0	32.793347451825376	31.75655129418384	0.0	721.2605548716539	50.72803527000437
bcFCXL	0.0	146.70018770922982	0.0	0.0	19.155229536366097	0.0	506.5781508971183	14.337747572370699
bcGBQN	1.9372912090692869	268.7040351397047	10.497889262316095	118.95223356276462	0.0	0.0	0.0	525.6416536231883
bcFFTW	1147.485135096595	0.02075275352928566	0.0	0.0	14.814106314259444	0.0	0.0	0.0
bcAMSL	201.7944269264788	11.762316322638892	5.680283864492447	0.0	0.0	31.039802664231356	249.34954008366705	0.0
bcIHPT	6.202438849932733	0.0	0.0	0.0	0.0	4.794968204306964	0.0	329.06720141230716
bcGGYU	107.6376121336003	0.0	0.0	0.0	119.50804578324919	432.7400921092625	0.0	15.003608094265429
bcBYMZ	12.638833120408666	8.198409621662687	6.5041978270824945	0.0	3.283675540720303	16.646176856194273	427.14534871248424	0.7658733082275417
bcHEGC	0.0	0.0	7.819325025356387	0.0	0.0	423.27779876282193	142.42075718772804	0.0
bcBRMZ	1.731376593981214	0.0	2.619089224082993	19.700594022922814	226.825810530807	211.6372827795917	39.24664485204857	18.343865861900102
bcFQMG	0.0	293.29806492678307	1.0162742117398154	0.0	0.0	14.116587529070534	271.380474151381	0.0
bcCGQG	0.0	0.0	6.331881121809343	4.0958038837338515	0.0	131.700549818127	376.495373243448	1.981776513478999
bcCJOG	541.4674326004717	4.5955254321440675	0.0	0.0	7.690899871079701	0.0	45.39318949599455	4.779987081320877
bcIDAZ	105.1244865553665	0.0	0.0	0.0	0.0	54.45269730762275	329.0616342494477	7.650407602736813
bcGNDW	4.3688422705818795	0.0	0.0	0.0	1.1962529334334664	22.832900136041108	8.194536393915447	325.33754180406356
