"Total","LogProb","PValue","Limited","FDR","empty","barcode"
5104,-9172.85093767075,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCEWF"
5108,-8642.55273449272,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFWZE"
4951,-6646.41410522415,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCEDN"
4912,-8384.92118706622,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHKZF"
5332,-8311.9417060201,9.99900009999e-05,TRUE,0,0,"bcESGQ"
4848,-11896.555193456,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDZSC"
4860,-10593.8682364406,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBSCW"
4860,-9052.17630386899,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHEOA"
4914,-6221.10963869034,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCHHG"
4929,-12376.0437950116,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDOAG"
5146,-9106.56748443083,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBDXE"
5071,-9756.35897742778,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcETDC"
4729,-11904.0578437672,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAVLO"
4829,-6343.32249075251,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAFYN"
4998,-9239.22546246001,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGHKU"
4638,-3271.0101870098,1,FALSE,1,1,"bcASTE"
5281,-8155.05423700923,9.99900009999e-05,TRUE,0,0,"bcIDVL"
5166,-11808.8218899908,9.99900009999e-05,TRUE,0,0,"bcASPS"
5158,-8458.90158259382,9.99900009999e-05,TRUE,0,0,"bcIHQD"
5140,-11054.616578837,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHEPR"
4965,-7551.13056509827,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEZNH"
5043,-7336.76558054889,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHIFG"
5269,-10575.6138763742,9.99900009999e-05,TRUE,0,0,"bcHEBD"
4739,-7875.39343640449,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHMXL"
4975,-9597.93211130122,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEVEQ"
5165,-10716.4338595791,9.99900009999e-05,TRUE,0,0,"bcCAPN"
5018,-7819.75749907684,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCNXF"
5111,-9938.39591190601,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcESAX"
4959,-8067.26693333118,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGRKU"
4815,-5658.34366651089,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCYAE"
5081,-8496.99545880042,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHXLD"
4910,-12222.4997290336,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBZVK"
5163,-6263.93810714717,9.99900009999e-05,TRUE,0,0,"bcHCOI"
4828,-11420.3083567433,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBREW"
4876,-9017.4296639541,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAWRL"
4899,-6932.07345834277,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFFDI"
4766,-8484.7519582924,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHQUH"
4796,-6084.29519527564,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGHVR"
4815,-9466.30442248693,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCLBX"
4675,-9275.57932103566,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIEKY"
4917,-10104.2468126175,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcASUE"
5114,-10047.3824592635,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDDSW"
4816,-9112.8182145653,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHKPM"
4953,-7702.00132005769,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBHID"
4962,-11409.3019019788,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBZCR"
4843,-11086.9938718849,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCMYY"
4743,-3848.28893593561,0.999900009999,FALSE,1,1,"bcHYJQ"
4932,-9579.20396559747,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcICCD"
4830,-8799.30304658447,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHXAZ"
4884,-9463.69899427826,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBGJK"
5192,-9323.34612285973,9.99900009999e-05,TRUE,0,0,"bcCEPC"
4553,-8316.68328196261,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFXWI"
4695,-6832.44957944957,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBRYA"
4925,-12974.7184729255,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIDRV"
4929,-11964.2616799954,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGDIO"
4496,-7643.6360642022,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEIZP"
4584,-6988.81945442653,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCWDJ"
4711,-6985.81889452139,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHQKM"
4694,-8126.10783068659,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCRUZ"
4606,-7304.07869097169,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcANIT"
5128,-9762.41924789709,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDCNG"
4720,-10710.8636373329,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAKSC"
4886,-6362.97971645665,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGOEH"
4814,-8624.23323595401,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcETRL"
4943,-7426.27311013807,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBQPJ"
4487,-5932.40689473011,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEITB"
4881,-9045.10951996739,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGBZM"
4749,-9618.95580675337,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGNLC"
4576,-10819.2131805542,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHAWK"
4741,-11897.5211963492,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIEYI"
4673,-9075.20637431796,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBXAC"
4940,-8023.6337292768,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBPUJ"
4927,-6785.52398246582,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcASYI"
4542,-9163.71488706145,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDXNI"
4645,-12289.6935995044,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAATI"
5210,-9255.14643655625,9.99900009999e-05,TRUE,0,0,"bcCGJA"
4991,-8426.97588007483,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcACQU"
4961,-5912.1934082809,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFBBL"
4929,-9535.17214515474,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHLAA"
4748,-7764.83793908682,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFVMW"
4799,-12305.6099948595,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFVFY"
4971,-7472.64444427889,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCHKG"
4696,-7172.19636136093,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHVTW"
4927,-8818.88046949856,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHOWJ"
4540,-7647.18246391445,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDJQS"
4777,-3618.54014011674,1,FALSE,1,1,"bcGGAL"
5373,-10765.9633200396,9.99900009999e-05,TRUE,0,0,"bcEWMK"
4692,-12222.8145229651,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGBTX"
4681,-7415.79160825269,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEQIG"
4718,-8786.09413155637,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCLAG"
4672,-9241.61967567306,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBTDT"
4576,-8151.97977124552,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHFVJ"
4739,-7708.44824412871,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHEZH"
4441,-7447.53428085095,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHSOR"
4384,-5124.03858591261,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGVZC"
4729,-10379.6503374775,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGGYO"
4661,-10443.8922353107,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDRLU"
4886,-9893.78675146593,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIJYL"
4731,-8250.60782318001,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCIPH"
4667,-6021.73447499357,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBJWB"
4768,-8581.6125162532,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGLOK"
4518,-8225.91009359869,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCUIW"
4535,-8409.7625836497,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFRKA"
4594,-10529.8440864769,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAMJF"
4818,-11427.6699581961,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDQZG"
4516,-9583.30758592655,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDUHR"
4545,-9101.628041344,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCXKA"
5189,-11429.4206498197,9.99900009999e-05,TRUE,0,0,"bcBKTQ"
4963,-10602.7296316948,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGAUO"
4594,-10787.7560785017,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBXWW"
4590,-8984.40307833747,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFNOP"
4514,-7348.22409825269,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCHVT"
4873,-6432.86986378044,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHNHK"
4740,-7264.73163448146,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAYRF"
5149,-10976.4623420846,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFPUO"
4980,-12135.4061509202,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBVWE"
4712,-10525.9909850729,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGYRX"
4701,-11289.9889788428,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEYTQ"
4483,-7976.82257324822,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEITU"
4719,-9373.14110702005,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHWAF"
4543,-9702.95511249368,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFCMB"
4601,-9189.78965307992,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCBUD"
4655,-10462.7059451694,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEHXH"
4455,-4640.59505410922,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAOAJ"
4643,-9610.12796315474,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDPIN"
4635,-10861.4460596262,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFPDB"
4866,-10068.6490948158,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEXBF"
4761,-8737.76834330585,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcACKD"
4676,-10713.916850536,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDGEW"
4667,-5650.44351505728,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHRSG"
4675,-11265.0792578759,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcELIS"
4378,-9770.19319943499,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHRGS"
4467,-6495.78935585088,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcICEO"
4761,-9979.16983337195,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDZFU"
4660,-7811.45911060647,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBBYE"
4489,-7620.11096123198,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDYFG"
4521,-6243.11661339611,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBOKC"
4513,-8541.54969263439,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCNRJ"
4439,-11495.3048282221,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcECOP"
4522,-3380.74728313265,1,FALSE,1,1,"bcCXDR"
4844,-6527.51988958298,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFZSN"
4747,-8265.72535422372,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCHSH"
4452,-7383.38460932569,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDJZC"
4446,-10663.9785531472,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGLRF"
4524,-10746.5995185015,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDSRP"
5022,-9331.53215049251,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFCHV"
4640,-10394.1416411066,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcARVE"
4558,-9731.68403330362,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCYPI"
4450,-9748.27947175928,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEZAB"
4437,-9208.10970191714,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGVJP"
4256,-9231.27957409446,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAHSD"
4457,-9554.11454466204,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGGAJ"
4571,-9112.79336124393,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAXDF"
4218,-9642.0150081905,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcERGW"
4583,-8653.78908468989,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBLYF"
4450,-7796.099519552,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDICR"
4437,-5728.97559848662,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDBEC"
4591,-7872.0954359918,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFJNX"
4534,-10365.2106135504,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIBJW"
4743,-9058.84151817367,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHJJR"
4527,-4904.9813986511,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGDNH"
4645,-5535.09892474971,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDPRF"
4539,-10529.7228270051,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDIBU"
4324,-11798.1708217921,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCQTQ"
4408,-4271.21847171785,0.0047995200479952,FALSE,0.00751469287928843,0,"bcBRNR"
4400,-7966.24340586434,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBMOX"
4561,-10029.1416135964,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDCKC"
4629,-9615.62113561182,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEHUB"
4361,-11664.2938841961,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCPLO"
4699,-12694.1469970474,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHXBB"
4502,-6094.39169629009,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHCRP"
4353,-7270.87346623063,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEVZP"
4633,-7534.17002169243,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHXLJ"
4633,-9255.8924214818,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFRUD"
4347,-9085.91270488349,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGJRA"
4184,-7196.49978163158,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcASYN"
4701,-10033.0154615679,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDNRM"
4105,-8574.90468842964,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHEYE"
4527,-9456.14121126589,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAELP"
4306,-11129.547363447,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHBJJ"
4352,-8793.56041357356,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBOGJ"
4662,-6410.15901015396,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFMVI"
4594,-8037.53563186958,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFZFJ"
4353,-8241.93647973528,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcECTW"
4558,-8342.15182825217,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGWNS"
4209,-7721.90613344271,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBXTO"
4437,-7165.14460043297,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDMDC"
4562,-8973.67942678452,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcASFZ"
4606,-7159.20713906481,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHTQI"
4571,-9209.71048357899,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBBAN"
4529,-8361.59459105975,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHZMQ"
4246,-12133.8286420974,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEEHX"
4913,-11147.5414865413,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEKUJ"
4472,-6435.8166799445,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAOTG"
4263,-10021.5573278297,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDVMZ"
4274,-3902.52431471025,0.706129387061294,FALSE,0.976668796534981,1,"bcCTFG"
4397,-9952.12611783243,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGXFC"
4336,-7405.59353395571,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEBVF"
4269,-3498.53316683449,1,FALSE,1,1,"bcADKI"
5094,-11187.5316153788,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAHHZ"
4410,-8163.92543285676,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEGAQ"
4515,-8058.19318353906,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAGJC"
4500,-10713.9530464853,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAOSD"
4400,-12226.2172723343,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEDRP"
4427,-11396.0784917389,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIAWC"
4469,-7493.23406301067,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcETLJ"
4358,-6802.97839969467,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDCXL"
4542,-7519.71806545299,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHATE"
4130,-5855.07487515348,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFUHT"
4569,-11577.4818958362,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGIHN"
4371,-7488.29451023703,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCFAZ"
4403,-9026.02604039728,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAKLD"
4596,-10975.0125366045,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDZTW"
4377,-8682.90930535265,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBQYQ"
4437,-8160.71345815368,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDKXX"
4283,-10431.3063842953,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCVEK"
4470,-7979.18839280147,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDTHM"
4288,-5301.13681760824,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEJZK"
4268,-9349.94010211121,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGCKP"
4338,-5296.50770352247,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCBIO"
4357,-9947.61278105172,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFGQO"
4297,-10571.2197556132,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHLGX"
4332,-9391.58562178175,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFSQR"
4384,-7900.34269861428,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBSDS"
4875,-8723.12680042734,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBVOK"
4220,-7483.59139388582,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFLEH"
4166,-6142.93930930826,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHOIG"
4419,-7431.82430952096,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEXLG"
4060,-6331.60180427487,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCMXE"
4425,-7641.12684050914,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHYXL"
4372,-8242.17453468522,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCYLD"
4144,-7653.50283405704,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAOKZ"
4384,-6249.03125215634,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIIAM"
4275,-9111.95755724413,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHXFT"
4325,-8761.84894195391,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGYVD"
4039,-5410.48031292532,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAMTK"
4405,-7605.84267721047,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCKKT"
4355,-10269.9892132879,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCMWP"
4423,-11647.4553663978,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFEQB"
4232,-10845.27874076,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHUBC"
4253,-9204.63490071229,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCSCX"
4268,-10301.8734911543,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDRTU"
4348,-3425.01504982712,1,FALSE,1,1,"bcEHUW"
4013,-8707.16586178568,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGSJH"
4211,-10251.9964890077,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDVUV"
4346,-9110.42377196138,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcABBD"
4322,-8745.94850808236,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEOQE"
4517,-8156.35277719418,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBPEY"
4360,-4749.50182737314,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIEPX"
4463,-7540.08067262393,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFSQY"
4128,-10013.4003034141,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIESB"
4492,-10725.2744651092,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGUSK"
4180,-12009.626033723,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHPPC"
4085,-10696.8575218267,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBIBC"
4186,-7521.36181002281,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGGIN"
4172,-7107.26070366638,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCWCH"
4243,-8205.30187757123,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAYXP"
4557,-8427.12707627622,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGJSI"
4488,-9490.86253749729,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGBQB"
4253,-10205.4416839503,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGIFQ"
4416,-7668.42503219732,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFVLG"
4266,-10627.3904879814,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGMET"
4257,-3310.1446703948,1,FALSE,1,1,"bcHLIX"
4101,-7820.5089762529,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDGCX"
4121,-6070.45361703074,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHRDQ"
4161,-11631.3980002736,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHBXB"
4212,-6459.99865941139,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAMKJ"
4182,-7205.96876672563,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHDNN"
3898,-9657.55010315367,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHVVR"
4610,-3570.79972777426,1,FALSE,1,1,"bcAAOE"
4098,-8347.10807175987,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEORQ"
3977,-7581.41309419543,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFVUK"
4306,-9069.95989286595,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDMFN"
3932,-7209.96388551008,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHAWO"
4021,-4867.66221044441,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGMJN"
4403,-9072.3320047901,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFCLW"
4514,-9078.67961890911,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcBUIG"
4098,-5873.659821096,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcENZF"
4242,-6949.42055134348,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFDIV"
4553,-9589.10406049589,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAAEQ"
4032,-3019.92543949113,1,FALSE,1,1,"bcDLGI"
4206,-11521.5367145996,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEWFX"
4052,-8592.91682077764,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcIDUN"
4131,-6664.46632312654,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDHJO"
3864,-11265.9461536145,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCMMB"
4025,-9983.03864163074,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcDYOU"
3978,-4603.80783474184,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEPHY"
4330,-10057.4680755846,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcHNLL"
4134,-8117.51120771479,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcEVGB"
4214,-3442.51163263029,1,FALSE,1,1,"bcAUOC"
4211,-9870.53275048659,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcGPCF"
4119,-8975.37744240497,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcANOL"
3975,-3357.67331249348,1,FALSE,1,1,"bcBUXB"
4191,-7389.00579089423,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAGAX"
4153,-7645.28215547616,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFDCM"
4112,-7558.9784827881,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFUFM"
4854,-10244.28698989,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcANZF"
4271,-4505.90684937576,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcCTBP"
4109,-12274.4028399339,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcFXYL"
4123,-3378.94198097188,1,FALSE,1,1,"bcECLW"
4080,-8193.51454320605,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcASVC"
4164,-9995.47781439617,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcICKA"
4078,-10144.5733977445,9.99900009999e-05,TRUE,0.000160953744956669,0,"bcAMNT"
